6,11.016
13,12.6362
22,12.3318
6,10.6559
13,10.8502
22,10.9689
6,11.0162
13,12.9033
22,11.43
6,11.0153
13,11.7734
22,11.0186
6,11.0164
13,12.9035
22,12.1374
6,11.0163
13,12.9034
22,11.6791
6,10.438
13,11.1841
22,10.8927
6,10.4351
13,11.1787
22,11.0003
6,11.0163
13,10.5605
22,6.6357
6,11.0159
13,12.6621
22,11.2772
6,10.2619
13,10.8535
22,10.9096
6,9.9044
13,10.3602
22,9.9928
6,10.2709
13,10.2709
22,9.3733
6,10.5375
13,10.6804
22,11.1459
6,11.0157
13,12.4302
22,10.1574
6,11.0156
13,11.4041
22,12.344
6,10.6809
13,11.6335
22,11.1725
6,10.8077
13,11.0668
22,11.9022
6,10.8875
13,12.5779
22,12.234
6,10.3805
13,11.0766
22,10.8297
6,11.016
13,8.7128
22,12.1407
6,11.0161
13,12.8781
22,11.6028
6,10.4473
13,11.2014
22,10.5606
6,10.3477
13,10.4067
22,10.7223
6,11.0158
13,11.618
22,12.5282
6,11.0162
13,12.0795
22,12.2509
6,10.3061
13,9.465
22,10.917
6,11.0156
13,5.0995
6,11.0153
13,9.6462
6,11.0146
13,5.6841
6,10.5217
13,11.164
6,11.0163
13,12.9034
6,11.016
13,12.9031
6,11.0161
13,12.6799
6,11.0157
13,8.3846
6,9.2425
13,10.8255
22,11.2795
6,9.2413
13,9.5257
22,9.9013
6,9.2428
13,10.8257
22,10.5199
6,9.2416
13,10.2404
22,9.8492
6,9.2431
13,10.826
22,11.0257
6,9.2429
13,10.8258
22,10.7978
6,9.2411
13,9.5999
22,9.4281
6,9.2412
13,9.7536
22,9.4555
6,9.2433
13,10.8261
22,12.0733
6,9.2424
13,10.8254
22,10.8652
6,9.241
13,9.5351
22,9.5114
6,9.2405
13,8.9701
22,8.9405
6,9.2412
13,10.5102
22,8.8659
6,9.2412
13,9.1836
22,10.3921
6,9.2425
13,10.8255
22,9.3758
6,9.2424
13,10.8253
22,10.9814
6,9.2415
13,10.1123
22,10.1939
6,9.2418
13,9.8446
22,11.0468
6,9.2422
13,10.8252
22,10.7511
6,9.2411
13,9.6713
22,9.3147
6,9.2427
13,10.5372
22,11.6485
6,9.2427
13,10.8256
22,10.1484
6,9.241
13,9.5876
22,9.6143
6,9.241
13,9.2201
22,9.4255
6,9.2423
13,10.8253
22,10.7552
6,9.2426
13,9.7943
22,11.9594
6,9.2413
13,9.8218
22,9.6603
6,9.243
13,10.8259
6,9.2421
13,10.8251
6,9.2417
13,10.8248
6,9.2415
13,10.7335
6,9.2428
13,10.8257
6,9.243
13,10.8258
6,9.2428
13,10.8257
6,9.2426
13,10.8255
6,10.0051
13,11.7187
22,10.7554
6,10.004
13,11.7178
22,10.3002
6,10.0052
13,11.7188
22,10.2715
6,10.0041
13,11.7179
22,9.1741
6,10.0055
13,11.7191
22,10.49
6,10.0054
13,11.719
22,10.2833
6,10.0037
13,11.628
22,9.757
6,10.0038
13,11.7177
22,9.348
6,10.0056
13,11.7192
22,10.3391
6,10.0049
13,11.7185
22,11.075
6,10.0036
13,11.7175
22,9.3248
6,9.6349
13,10.8906
22,9.2402
6,10.0037
13,11.7175
22,8.6474
6,10.0039
13,11.7177
22,10.2627
6,10.0049
13,11.7186
22,8.8986
6,10.0048
13,11.7185
22,10.9853
6,10.0041
13,11.7179
22,10.0451
6,10.0044
13,11.7181
22,10.7769
6,10.0048
13,11.7185
22,10.1099
6,10.0036
13,11.4683
22,9.1949
6,10.005
13,11.7187
22,11.424
6,10.0052
13,11.7189
22,10.059
6,10.0037
13,11.7176
22,9.88
6,10.0037
13,11.6602
22,10.1096
6,10.0047
13,11.7184
22,10.4062
6,10.0051
13,11.7188
22,11.7023
6,10.0039
13,11.7177
22,9.6214
6,10.0052
13,11.7188
6,10.0043
13,11.7181
6,10.0042
13,11.7179
6,10.004
13,11.7178
6,10.0054
13,11.719
6,10.0049
13,11.7186
6,10.0051
13,11.7187
6,10.0047
13,11.7184
6,11.2503
13,8.7579
22,11.9843
6,10.6178
13,8.4031
22,11.2364
6,11.2505
13,10.824
22,11.4532
6,11.2494
13,2.9239
22,11.2841
6,11.2507
13,9.1132
22,12.7556
6,11.2502
13,5.0944
22,7.9265
6,10.3593
13,8.1045
22,11.2072
6,10.4353
13,8.8974
22,11.6523
6,11.2505
13,3.4106
22,13.0882
6,11.2501
13,10.1224
22,11.5053
6,10.3799
13,8.8322
22,10.809
6,9.9103
13,7.7094
22,10.2507
