6,11.7965
13,11.7965
22,10.4271
6,11.0987
13,11.6581
22,10.1637
6,11.7728
13,11.7728
22,10.3236
6,11.704
13,11.704
22,10.302
6,11.507
13,11.507
22,10.1446
6,11.6788
13,11.6788
22,10.193
6,12.0276
13,11.4914
22,5.2154
6,11.193
13,11.6351
22,10.4001
6,11.136
13,11.5597
22,10.1294
6,11.4606
13,11.4605
22,10.1863
6,12.7485
13,11.4235
22,1.5754
6,11.6432
13,12.5399
22,9.9126
6,12.157
13,12.8903
22,10.6601
6,11.4626
13,11.4626
22,10.0487
6,12.6184
13,11.7591
22,8.7814
6,11.6011
13,12.5114
22,9.8671
6,11.6386
13,11.6385
22,10.3159
6,11.5578
13,11.5578
22,10.2756
6,11.8926
13,11.8926
22,10.2863
6,11.391
13,11.8958
22,10.4154
6,11.5224
13,11.5224
22,10.0856
6,12.0022
13,12.0022
22,10.6997
6,11.7055
13,11.7055
22,10.267
6,11.3293
13,11.8147
22,10.336
6,11.939
13,11.939
22,10.4093
6,12.5862
13,11.7116
22,3.6095
6,11.7204
13,11.7204
22,10.3256
6,11.6885
13,11.6885
22,10.4011
6,11.4869
13,11.4869
22,9.8987
6,12.724
13,13.6244
22,11.8573
6,11.2941
13,11.8443
22,10.2874
6,11.0506
13,11.6123
22,10.1746
6,11.226
13,11.7794
22,10.2689
6,11.5951
13,12.5073
22,10.1618
6,11.4042
13,11.4042
22,10.0529
6,10.4356
13,11.3274
22,9.5297
6,11.2587
13,11.2587
22,9.4133
6,11.4295
13,11.4295
22,9.6397
6,11.2391
13,11.2391
22,9.4248
6,11.1489
13,11.1489
22,9.4236
6,12.179
13,12.179
22,8.9522
6,12.3518
13,11.5499
22,6.7677
6,11.3249
13,12.199
22,9.378
6,11.194
13,11.194
22,9.4135
6,11.1193
13,11.1193
22,9.4706
6,10.4406
13,11.4869
22,1.3336
6,11.2199
13,12.1236
22,8.8577
6,11.7652
13,12.499
22,9.5874
6,10.9798
13,10.9798
22,9.1586
6,10.4332
13,11.2538
22,9.3569
6,11.2275
13,12.1306
22,8.9021
6,11.3431
13,11.3431
22,9.6788
6,11.1352
13,11.1352
22,9.4318
6,10.4402
