6,6.2635
13,7.7342
22,13.3975
6,10.5262
13,8.0929
22,12.3237
6,12.4062
13,8.4324
22,12.7673
6,11.1182
13,7.9484
22,16.3353
6,11.2966
13,8.9035
22,14.5722
6,11.9882
13,7.3907
22,14.2813
6,11.8717
13,7.3462
22,2.0553
6,9.14
13,8.2854
22,12.3704
6,9.5589
13,8.8368
22,2.7422
6,5.8255
13,9.5324
22,4.1527
6,12.4037
13,9.5346
22,14.4046
6,9.3135
13,8.2494
22,12.0298
6,10.4026
13,7.4199
22,1.798
6,8.9872
13,9.5343
22,9.0356
6,7.5241
13,5.8024
22,11.2751
6,10.473
13,7.5482
22,12.4727
6,7.3166
13,7.8603
22,0.6142
6,12.5785
13,8.522
22,14.4764
6,11.4437
13,9.534
22,10.9791
6,7.9024
13,5.9163
22,10.6372
6,13.9151
13,7.8448
22,13.7157
6,6.2901
13,9.5335
22,9.0188
6,9.8014
13,5.7767
22,6.3126
6,10.1439
13,5.9614
22,2.2354
6,10.4448
13,9.5331
22,7.1466
6,6.6659
13,9.5344
22,12.7519
6,8.5616
13,9.5328
6,8.5049
13,8.6241
6,15.4708
13,9.532
6,5.9834
13,7.8134
6,6.056
13,9.278
6,5.4419
13,7.868
6,4.7619
13,7.4053
6,7.4019
13,7.1131
6,14.1368
13,9.5323
6,8.0043
13,5.7258
22,12.73
6,11.3276
13,9.4114
22,13.9097
6,12.4898
13,9.2177
22,13.1019
6,11.5184
13,8.3843
22,15.862
6,12.4459
13,8.3649
22,15.2997
6,11.7668
13,9.8198
22,14.3162
6,12.27
13,8.7782
22,3.1266
6,11.078
13,8.638
22,13.7281
6,13.2115
13,9.2725
22,2.5351
6,7.7602
13,10.3182
22,3.3951
6,12.8203
13,9.63
22,14.2353
6,11.5131
13,9.0611
22,13.0028
6,14.4284
13,10.0567
22,1.707
6,10.9005
13,7.7796
22,9.5236
6,10.1456
13,10.1456
22,12.2399
6,10.74
13,8.9676
22,12.9572
6,11.2855
13,9.8962
22,1.5838
6,12.7567
13,6.1458
22,14.5939
6,11.5805
13,9.6031
22,11.5168
6,11.7966
13,7.1847
22,11.6039
6,14.196
13,10.4421
22,15.3906
6,7.4182
13,7.8808
22,7.2193
6,13.7538
13,7.2825
22,7.5526
6,13.4347
13,10.0462
22,2.1968
6,12.9295
13,9.1779
22,7.7719
6,9.5033
13,8.5338
22,12.9725
6,11.8261
13,11.8261
6,12.4169
13,9.6946
6,16.0471
13,10.1242
6,8.3341
13,10.7769
6,7.2916
13,10.4473
6,7.1263
13,10.5754
6,5.5721
13,10.3506
6,9.7416
13,9.7416
6,15.2818
13,11.698
6,8.2302
13,11.3414
22,13.4531
6,11.1029
13,10.3169
22,11.4341
6,11.8605
13,10.3415
22,11.1735
6,11.6559
13,11.0812
22,14.1896
6,11.3962
13,10.6319
22,13.2949
6,11.7014
13,11.8798
22,12.6638
6,12.6344
13,10.7815
22,2.0211
6,11.2599
13,11.4159
22,11.8109
6,12.3997
13,11.2924
22,2.0984
6,7.7489
13,12.6437
22,3.9853
6,11.9502
13,13.0097
22,13.0758
6,9.1486
13,12.4097
22,11.6376
6,13.9441
13,12.081
22,1.787
6,10.9449
13,9.8214
22,8.1888
6,7.3453
13,11.6696
22,10.8752
6,10.9883
13,10.9883
22,11.8495
6,9.054
13,11.5101
22,1.5844
6,12.5116
13,12.5116
22,15.3318
6,11.8696
13,11.8696
22,10.7797
6,9.7864
13,9.7864
22,9.7918
6,13.6249
13,14.3405
22,13.0546
6,6.0541
13,12.4414
22,9.9692
6,13.1391
13,9.2982
22,6.2903
6,11.9455
13,12.1203
22,1.6536
6,12.9283
13,11.0181
22,6.3612
6,8.6756
13,11.1248
22,11.6968
6,11.6935
13,13.6574
6,10.1433
13,13.843
6,16.1317
13,11.5958
6,6.9754
13,12.5873
6,5.8243
13,12.202
6,7.2873
13,13.1625
6,5.7408
13,12.6558
6,9.0084
13,11.4743
6,15.3231
13,14.6611
6,4.8695
13,4.8909
22,9.3517
6,6.7606
13,6.4489
22,8.6238
6,12.0748
13,6.4124
22,8.242
6,7.0855
13,6.1854
22,11.0217
6,8.6303
13,6.1446
22,11.0546
6,10.7023
13,6.3844
22,10.4276
6,8.401
13,6.1849
22,2.2884
6,7.259
13,6.269
22,8.5048
6,6.937
13,5.6326
22,1.891
6,4.712
13,4.8589
22,2.1792
6,8.7095
13,6.7554
22,9.3061
6,6.9095
13,6.3777
22,8.6751
6,7.9326
13,6.2107
22,1.7996
6,6.5583
13,4.7144
22,5.251
6,5.6298
13,5.8273
22,8.542
6,8.4432
13,5.8757
22,8.5285
6,6.1612
13,4.8286
22,0.7758
6,8.8671
13,4.9069
22,13.1268
6,8.4961
13,6.6053
22,6.6919
6,6.5474
13,4.3264
22,7.0855
6,9.2054
13,7.0516
22,10.7941
6,5.0106
13,4.9203
22,9.215
6,7.6973
13,4.8529
22,4.4397
6,6.5366
13,5.9269
22,1.7674
6,8.1392
13,6.355
22,4.9634
6,6.4789
13,4.9371
22,8.4364
6,6.5489
13,7.0498
6,6.0667
13,7.0112
6,9.3886
13,5.7807
6,5.4241
13,7.0486
6,4.7519
13,5.9104
6,4.5628
13,4.0868
6,3.764
13,5.8954
6,5.394
13,5.7331
6,10.4287
13,5.9327
6,6.4857
13,11.2461
22,13.5256
6,8.9001
13,10.5728
22,11.6346
6,12.3881
13,12.565
22,12.217
6,9.0565
13,11.6061
22,15.2027
6,11.2697
13,10.1011
22,14.6501
6,11.1918
13,10.8606
22,13.8458
6,9.999
13,11.0478
22,2.9247
6,9.3282
13,11.7571
22,12.0334
6,8.1265
13,13.6095
22,2.3786
6,6.0768
13,14.2912
22,3.9592
6,11.4654
13,14.6106
22,13.0239
6,7.6228
13,13.6812
22,11.6751
6,8.9339
13,14.487
22,1.8419
6,7.4452
13,11.6302
22,8.799
6,6.4021
13,12.0916
22,10.726
6,10.7029
13,10.7029
22,12.0602
6,6.3693
13,13.6716
22,1.6707
6,11.2145
13,11.2518
22,14.6498
6,9.3289
13,12.0949
22,10.0971
6,8.1313
13,7.6341
22,10.6476
6,11.5995
13,13.277
22,13.7205
6,5.074
13,11.7706
22,7.838
6,8.2761
13,9.0409
22,6.2112
6,8.3093
13,11.0465
22,2.3495
6,8.9162
13,12.8538
22,6.3977
6,6.8154
13,12.5257
22,12.4541
6,8.1815
13,14.8816
6,7.2729
13,11.7032
6,12.4581
13,14.1193
6,5.6098
13,13.63
6,6.2799
13,14.5445
6,5.7151
13,14.6342
6,3.9899
13,14.3765
6,6.491
13,12.2287
6,12.7356
13,15.0159
6,5.9065
13,8.1933
22,13.5462
6,11.1474
13,8.2194
22,11.8967
6,12.4015
13,7.107
22,12.3099
6,10.7859
13,7.395
22,14.4561
6,12.0712
13,7.2894
22,13.2936
6,11.3797
13,7.7017
22,12.8923
6,12.0595
13,6.8822
22,3.0257
6,10.7455
13,6.5696
22,11.5698
6,10.0516
13,6.8629
22,3.1214
6,5.5305
13,8.5332
22,3.3605
6,12.5597
13,8.6509
22,13.5785
6,8.9664
13,7.8058
22,11.8761
6,11.8546
13,8.0097
22,1.7387
6,8.8451
13,6.2532
22,8.7704
6,7.2193
13,7.4503
22,10.3785
6,10.5451
13,7.0304
22,12.0907
6,8.8549
13,8.1436
22,1.5254
6,12.153
13,8.1109
22,15.2743
6,12.0037
13,7.251
22,10.0039
6,9.4962
13,6.9301
22,10.3497
6,13.6227
13,8.6501
22,13.0529
6,5.9355
13,8.2315
22,7.0106
6,11.4242
13,7.5433
22,7.3347
6,10.2156
13,8.0511
22,1.8187
6,11.8479
13,7.7909
22,7.1515
6,8.5714
13,7.5595
22,11.7534
6,9.5617
13,8.6316
6,7.9755
13,8.6472
6,15.5575
13,8.2138
6,6.9104
13,8.0435
6,5.659
13,8.5259
6,5.14
13,8.0739
6,5.4812
13,8.409
6,6.9292
13,8.0597
6,15.6635
13,8.4068
6,7.6941
13,4.2126
22,12.3079
6,10.8966
13,8.1246
22,15.598
6,12.6195
13,7.2049
22,16.2902
6,11.4048
13,6.1488
22,16.4382
6,12.5126
13,6.0919
22,16.5291
6,11.4953
13,7.1215
22,14.5691
6,12.1962
13,7.1266
22,4.1885
6,10.7866
13,6.332
22,15.4147
6,11.8128
13,7.6874
22,4.0404
6,7.5028
13,7.1556
22,4.4892
6,12.7997
13,7.4667
22,15.35
6,9.0625
13,6.7041
22,16.391
6,13.788
13,8.9619
22,2.0029
6,10.9928
13,6.4527
22,12.0098
6,7.145
13,6.9527
22,13.5335
6,10.663
13,6.0214
22,15.5628
6,8.8272
13,7.2904
22,1.6477
6,12.7683
13,5.8125
22,14.3417
6,12.67
13,8.6582
22,13.6969
6,9.5534
13,5.6102
22,12.4135
6,13.3479
13,7.4785
22,14.6188
6,5.9282
13,5.9282
22,13.7319
6,12.8441
13,5.3388
22,9.3463
6,11.7004
13,7.2663
22,3.1611
6,12.7587
13,7.3996
22,10.056
6,8.6196
13,6.377
22,16.0563
6,9.7252
13,7.3868
6,9.749
13,7.843
6,14.4247
13,7.3462
6,6.9973
13,8.3268
6,5.6907
13,9.4827
6,5.157
13,7.7542
6,5.6188
13,7.2072
6,7.5618
13,7.7615
6,14.4249
13,9.4824
6,7.6817
13,4.1514
22,14.1285
6,10.9399
13,6.215
22,14.6236
6,12.4364
13,4.8371
22,14.7967
6,12.2298
13,4.3609
22,16.3428
6,12.0763
13,4.299
22,15.2523
6,11.776
13,3.958
22,14.2492
6,12.8716
13,5.4462
22,3.374
6,10.8309
13,5.8812
22,13.6664
6,13.0536
13,5.0568
22,2.9941
6,7.1079
13,3.9106
22,4.179
6,12.6099
13,6.3096
22,15.7919
6,11.1677
13,6.6684
22,14.4837
6,13.5982
13,5.6358
22,1.6827
6,11.0626
13,4.5647
22,11.3381
6,9.1933
13,3.9229
22,12.1815
6,11.1177
13,5.3312
22,12.8335
6,10.456
13,6.5693
22,1.4776
6,12.378
13,5.62
22,15.6367
6,12.3162
13,5.8142
22,12.8247
6,11.3952
13,3.5441
22,11.904
6,12.7266
13,5.74
22,14.8519
6,6.1011
13,5.6797
22,10.9787
6,13.6798
13,3.8853
22,8.6752
6,13.598
13,5.5778
22,2.0977
6,13.0566
13,4.0378
22,8.2074
6,8.7484
13,6.5972
22,14.0337
6,11.9046
13,7.5646
6,11.3458
13,4.3754
6,13.5977
13,5.5117
6,7.9939
13,5.3568
6,7.0377
13,5.5989
6,6.9041
13,5.1098
6,5.4843
13,5.5483
6,9.3603
13,3.7082
6,13.5978
13,5.4403
6,7.7909
13,3.7419
22,14.4612
6,10.927
13,1.7754
22,13.4812
6,12.3889
13,2.0409
22,13.0049
6,12.4253
13,1.8515
22,15.9696
6,12.1579
13,1.7979
22,14.6828
6,11.3956
13,3.5319
22,13.8048
6,12.7292
13,1.6011
22,2.8985
6,10.7191
13,1.8879
22,12.5765
6,11.5751
13,3.1283
22,3.2576
6,7.2757
13,3.4966
22,3.5274
6,12.7572
13,4.148
22,15.0408
6,9.0598
13,4.3465
22,13.5974
6,13.5173
13,3.6461
22,1.7135
6,10.6764
13,1.8806
22,9.6271
6,6.8826
13,3.3095
22,11.2982
6,11.3746
13,1.6478
22,12.3126
6,8.3934
13,3.2042
22,1.482
6,12.6921
13,3.7731
22,16.6373
6,12.1354
13,3.8703
22,10.6596
6,9.3737
13,1.6614
22,10.8652
6,13.9228
13,3.8804
22,14.0358
6,5.9383
13,1.7861
22,12.6117
6,12.8337
13,1.6125
22,7.8578
6,11.4444
13,3.6159
22,2.1621
6,13.2822
13,3.7269
22,7.6929
6,8.6583
13,1.9206
22,13.6586
6,11.3793
13,3.5956
6,9.3459
13,2.9607
6,15.5028
13,3.3439
6,6.6951
13,3.2204
6,5.4841
13,3.5611
6,6.668
13,3.2075
6,5.4172
13,3.5179
6,8.3453
13,3.1861
6,15.5743
13,6.6577
6,6.1881
13,8.3633
22,11.6367
6,10.5055
13,9.5239
22,11.3062
6,12.4136
13,10.7491
22,11.2606
6,11.1131
13,11.1131
22,14.8638
6,11.2891
13,9.8035
22,13.2106
6,11.8301
13,10.019
22,12.5172
6,11.7048
13,9.9174
22,1.9646
6,9.1161
13,10.2138
22,10.9735
6,9.0052
13,11.4898
22,2.6924
6,5.8941
13,12.9577
22,2.9952
6,11.5374
13,11.6747
22,12.3156
6,9.2996
13,11.722
22,10.77
6,10.7141
13,12.539
22,0.9016
6,9.007
13,10.1165
22,7.797
6,7.6802
13,12.0246
22,10.4479
6,11.073
13,9.2229
22,12.1249
6,7.3596
13,11.7015
22,1.0264
6,12.5766
13,8.4717
22,12.8767
6,10.5933
13,11.5515
22,9.9405
6,7.8646
13,7.4222
22,10.1725
6,13.3867
13,11.7675
22,13.4874
6,6.1401
13,9.4911
22,8.6979
6,10.0509
13,7.9066
22,7.0227
6,10.2905
13,10.8442
22,1.8402
6,10.0308
13,11.0379
22,6.4746
6,6.6526
13,11.3336
22,11.2862
6,8.5656
13,13.5664
6,8.5997
13,11.1748
6,14.1322
13,12.1113
6,6.1122
13,11.6019
6,6.0468
13,12.5294
6,5.4086
13,12.6835
6,4.8261
13,12.36
6,7.4049
13,11.7469
6,14.3667
13,13.873
6,8.2024
13,10.5729
22,14.8434
6,11.0319
13,10.462
22,12.881
6,12.6657
13,10.3848
22,13.1938
6,11.6545
13,10.8783
22,16.0172
6,12.3621
13,10.5841
22,15.2779
6,11.8301
13,10.6765
22,14.2512
6,12.231
13,9.6814
22,2.207
6,11.0262
13,9.7782
22,13.4132
6,12.3038
13,10.5531
22,2.5949
6,7.6181
13,11.6911
22,4.2175
6,12.9406
13,11.8951
22,14.5448
6,11.4093
13,11.4093
22,13.1138
6,14.4168
13,10.9887
22,1.4009
6,10.9895
13,8.9292
22,9.4751
6,8.4729
13,10.1539
22,11.8024
6,10.5338
13,9.8043
22,12.187
6,8.8705
13,10.8744
22,0.9967
6,13.1886
13,11.1927
22,16.4123
6,11.6345
13,10.8649
22,10.919
6,10.5768
13,9.8505
22,11.6091
6,13.9074
13,12.503
22,14.956
6,6.123
13,11.2849
22,9.0278
6,13.865
13,9.5228
22,6.909
6,12.2461
13,10.9089
22,1.9088
6,12.9019
13,10.415
22,8.1133
6,8.5727
13,9.5936
22,12.2445
6,12.0448
13,12.0066
6,10.2611
13,12.2392
6,16.1212
13,11.5907
6,7.1201
13,11.1809
6,5.9249
13,12.0717
6,7.312
13,12.6133
6,5.697
13,11.7754
6,8.9709
13,10.9937
6,14.976
13,13.4016
6,8.1414
13,4.2862
22,11.3732
6,11.3408
13,6.1189
22,10.9146
6,12.1822
13,7.0456
22,9.8855
6,11.6652
13,4.5653
22,13.3322
6,12.4592
13,3.9469
22,11.4388
6,11.3754
13,4.066
22,10.8051
6,12.0507
13,4.1241
22,2.7267
6,11.0271
13,6.0862
22,10.3195
6,12.9994
13,5.4545
22,1.5954
6,7.9037
13,5.7864
22,3.047
6,12.7373
13,6.5863
22,11.0971
6,11.4504
13,6.2553
22,9.9246
6,12.0866
13,8.3478
22,1.7599
6,11.0602
13,4.6004
22,7.6574
6,9.4398
13,7.024
22,8.8602
6,10.6734
13,4.2017
22,10.6074
6,11.4661
13,6.985
22,1.5742
6,12.6093
13,4.2281
22,12.5952
6,12.3213
13,4.3751
22,8.391
6,11.7806
13,3.6348
22,8.839
6,13.3193
13,4.4514
22,12.0183
6,6.2324
13,4.3223
22,5.5325
6,13.8834
13,3.5483
22,6.0321
6,13.7331
13,4.3157
22,1.5887
6,12.4106
13,5.7766
22,4.8957
6,9.0972
13,6.5654
22,10.3532
6,12.2354
13,9.1102
6,12.5212
13,4.8762
6,12.0581
13,8.8444
6,8.4073
13,5.6307
6,7.3769
13,9.0768
6,7.3371
13,7.7121
6,5.7329
13,6.0714
6,10.0127
13,5.3527
6,14.285
13,8.8659
6,8.1742
13,6.3593
22,13.8482
6,11.3354
13,9.1647
22,14.8235
6,12.9116
13,9.8552
22,15.3238
6,11.8606
13,6.758
22,16.634
6,12.642
13,5.9818
22,15.9985
6,11.8411
13,6.018
22,13.2272
6,12.3517
13,7.133
22,2.7024
6,11.2849
13,9.211
22,14.6542
6,13.2586
13,7.2948
22,3.4609
6,7.8372
13,8.08
22,3.8208
6,12.067
13,11.2192
22,16.3538
6,11.5608
13,8.1901
22,15.0153
6,14.0486
13,11.0667
22,1.9318
6,11.2306
13,7.9351
22,11.5708
6,8.5868
13,8.5868
22,13.3298
6,10.7137
13,6.0642
22,13.7605
6,9.4332
13,9.9987
22,1.5904
6,12.924
